"","partido","proESTADO","fundamentalismo","desconfia"
"427","Kirchnerista",0.888888888888889,0.77790949520643,0.82984652086447
"428","Kirchnerista",0.777777777777778,0.4825913813942,0.544850100266905
"429","Kirchnerista",0.666666666666667,0.472995281854309,1
"430","Kirchnerista",0.222222222222222,0.479565950719979,0.872924266887606
"431","Kirchnerista",0.555555555555556,0.550530311943646,0.324396508770157
"432","Kirchnerista",0.555555555555556,0.761185566815248,0.324396508770157
"433","Kirchnerista",1,0.513332245408325,0.754542598753982
"434","Kirchnerista",0.777777777777778,0.456989422010888,0.324396508770157
"435","Kirchnerista",0.555555555555556,0.435332148991959,0.409539594634059
"436","Kirchnerista",0.888888888888889,0.584793477025943,0.324396508770157
"437","OUTROS",0.888888888888889,0.581564066508546,0.324396508770157
"438","Kirchnerista",0.555555555555556,0.761185566815248,0.324396508770157
"439","Kirchnerista",0.888888888888889,0.370385490562056,0.535365929095408
"440","Kirchnerista",0.888888888888889,0.502591949962554,0.324396508770157
"441","Kirchnerista",0.444444444444444,0.513332245408325,0.324396508770157
"442","Kirchnerista",0.666666666666667,0.550530311943646,0.348945360503351
"443","Kirchnerista",NA,0.703662351750549,0.43327914309023
"444","Kirchnerista",0.555555555555556,0.550530311943646,0.324396508770157
"445","Kirchnerista",0.777777777777778,0.550530311943646,0.324396508770157
